,name,startYear,endYear,in_production,creators,cast,overview,genres,country_names,runtimes,actor_popularity,number_of_seasons,number_of_episodes,averageRating,numVotes,poster_path,popularity,key,text_concat,lemmatized_text
1173,PEN15,2019,2021,False,"Maya Erskine, Anna Konkle, Sam Zvibleman","Maya Erskine, Anna Konkle, Mutsuko Erskine, Taylor Nichols, Melora Walters, Taj Cross, Dallas Liu","Deux jeunes femmes qui ont, à présent, la trentaine vont revivre leurs années collège. Elles retournent dans une école où elles côtoient de véritables ados de treize ans mais elles ne sont plus en 2000 mais en 2018.",Comédie,États-Unis,,7.415571428571428,2,25,8.1,14745,https://image.tmdb.org/t/p/original/9rbyzSTXnrPHJZ1YEOQDK8gnNm8.jpg,24.388,https://www.youtube.com/watch?v=m_vKV1joc2E,"PEN15 Maya Erskine, Anna Konkle, Sam Zvibleman Maya Erskine, Anna Konkle, Mutsuko Erskine, Taylor Nichols, Melora Walters, Taj Cross, Dallas Liu Deux jeunes femmes qui ont, à présent, la trentaine vont revivre leurs années collège. Elles retournent dans une école où elles côtoient de véritables ados de treize ans mais elles ne sont plus en 2000 mais en 2018. Comédie États-Unis","pen15 maya Erskine , Anna Konkle , Sam Zvibleman Maya Erskine , Anna Konkle , Mutsuko Erskine , Taylor Nichols , Melora Walters , taj Cross , Dallas Liu Deux jeune femme qui avoir , à présent , le trentaine aller revivre leur année collège . lui retourner dans un école où lui côtoyer de véritable ado de treize an mais lui ne être plus en 2000 mais en 2018 . comédie États-Unis"
1174,Lawmen: L'histoire de Bass Reeves,2023,2023,True,Chad Feehan,"David Oyelowo, Lauren E. Banks, Demi Singleton, Forrest Goodluck, Barry Pepper, Dennis Quaid, Grantham Coleman, Donald Sutherland","L'histoire de Bass Reeves, l'homme de loi légendaire de l'Ouest sauvage, prend vie. Il a capturé plus de 3 000 criminels parmi les plus dangereux, sans jamais être blessé. Il est considéré comme l'inspirateur du Ranger solitaire.",Drame,États-Unis,,14.014875,1,8,7.4,12963,https://image.tmdb.org/t/p/original/s59RO5UUZXayUODKeLW4QcyaEsS.jpg,30.661,https://www.youtube.com/watch?v=weh9_80sc6E,"Lawmen: L'histoire de Bass Reeves Chad Feehan David Oyelowo, Lauren E. Banks, Demi Singleton, Forrest Goodluck, Barry Pepper, Dennis Quaid, Grantham Coleman, Donald Sutherland L'histoire de Bass Reeves, l'homme de loi légendaire de l'Ouest sauvage, prend vie. Il a capturé plus de 3 000 criminels parmi les plus dangereux, sans jamais être blessé. Il est considéré comme l'inspirateur du Ranger solitaire. Drame États-Unis","Lawmen : le histoire de Bass Reeves Chad Feehan David Oyelowo , Lauren E. Banks , demi Singleton , Forrest Goodluck , Barry Pepper , Dennis quaid , Grantham Coleman , donald Sutherland le histoire de Bass Reeves , le homme de loi légendaire de le Ouest sauvage , prendre vie . il avoir capturer plus de 3 000 criminel parmi le plus dangereux , sans jamais être blesser . il être considérer comme le inspirateur de ranger solitaire . drame États-Unis"
1175,DC Super Hero Girls,2019,2021,False,Lauren Faust,"Grey DeLisle, Nicole Sullivan, Kimberly Brooks, Tara Strong, Myrna Velasco, Kari Wahlgren","À Super Hero High, une école réservée aux super-héros, les célèbres super-héros de DC Comics apprennent à maîtriser leurs super-pouvoirs, afin de combattre les ennemis de Metropolis et affronter les difficultés de l'adolescence.","Animation, Action & Adventure, Familial, Science-Fiction & Fantastique, Kids, Comédie",États-Unis,11,13.495,2,78,7.3,1828,https://image.tmdb.org/t/p/original/xpOW4hlnkqlIXrjkUHUWPF3Hws2.jpg,27.367,https://www.youtube.com/watch?v=LzhzULFgrjU,"DC Super Hero Girls Lauren Faust Grey DeLisle, Nicole Sullivan, Kimberly Brooks, Tara Strong, Myrna Velasco, Kari Wahlgren À Super Hero High, une école réservée aux super-héros, les célèbres super-héros de DC Comics apprennent à maîtriser leurs super-pouvoirs, afin de combattre les ennemis de Metropolis et affronter les difficultés de l'adolescence. Animation, Action & Adventure, Familial, Science-Fiction & Fantastique, Kids, Comédie États-Unis","DC Super hero Girls Lauren faust Grey DeLisle , Nicole Sullivan , Kimberly Brooks , Tara Strong , Myrna Velasco , Kari Wahlgren à Super hero High , un école réserver à super-héro , le célèbre super-héro de DC Comics apprendre à maîtriser leur super-pouvoir , afin de combattre le ennemi de Metropolis et affronter le difficulté de le adolescence . animation , action et adventure , Familial , Science - Fiction et Fantastique , Kids , Comédie États-Unis"
1176,BrainDead,2016,2016,False,"Michelle King, Robert King","Mary Elizabeth Winstead, Danny Pino, Aaron Tveit, Tony Shalhoub, Nikki M. James, Johnny Ray Gill, Charlie Semine, Jan Maxwell","Laurel Healy fait ses premiers pas à Washington dans le cabinet de son frère, sénateur au sein de l'administration américaine. Alors que le gouvernement est en crise, des insectes venus de l'espace se nourrissent peu à peu des cerveaux des membres du Congrès et des employés de la Maison Blanche, prenant le contrôle du pays. La jeune débutante va-t-elle parvenir à enrayer le problème et sauver la nation ?","Science-Fiction & Fantastique, Drame, Comédie",États-Unis,45,13.3505,1,13,8.0,12292,https://image.tmdb.org/t/p/original/glUWJyqN9EUO2kb8rB0T1PUmiJU.jpg,17.405,https://www.youtube.com/watch?v=SUmJnFFVDes,"BrainDead Michelle King, Robert King Mary Elizabeth Winstead, Danny Pino, Aaron Tveit, Tony Shalhoub, Nikki M. James, Johnny Ray Gill, Charlie Semine, Jan Maxwell Laurel Healy fait ses premiers pas à Washington dans le cabinet de son frère, sénateur au sein de l'administration américaine. Alors que le gouvernement est en crise, des insectes venus de l'espace se nourrissent peu à peu des cerveaux des membres du Congrès et des employés de la Maison Blanche, prenant le contrôle du pays. La jeune débutante va-t-elle parvenir à enrayer le problème et sauver la nation ? Science-Fiction & Fantastique, Drame, Comédie États-Unis","BrainDead Michelle King , Robert King Mary elizabeth Winstead , Danny Pino , Aaron Tveit , Tony Shalhoub , Nikki m. James , Johnny Ray Gill , Charlie semine , Jan Maxwell Laurel Healy faire son premier pas à Washington dans le cabinet de son frère , sénateur au sein de le administration américain . alors que le gouvernement être en crise , un insecte venir de le espace se nourrir peu à peu un cerveau de membre de congrès et de employé de le maison Blanche , prendre le contrôle de pays . le jeune débutante aller -t lui parvenir à enrayer le problème et sauver le nation ? science - Fiction et Fantastique , Drame , comédie États-Unis"
1177,Les Fleurs sauvages,2023,2023,False,Sarah Lambert,"Sigourney Weaver, Alycia Debnam-Carey, Asher Keddie, Leah Purcell, Frankie Adams, Alexander England, Charlie Vickers, Tilda Cobham-Hervey, Sebastián Zurita, Alyla Browne","Après avoir perdu ses parents dans un mystérieux incendie, Alice Hart, neuf ans, est élevée par sa grand-mère June dans une ferme florale où elle apprend que des secrets recèlent d'autres secrets. Mais des années plus tard, une ancienne trahison est révélée, obligeant Alice à affronter son passé.","Drame, Mystère",Australie,,12.5374,1,7,7.8,13970,https://image.tmdb.org/t/p/original/v807Nvch8HMIbQv0zOqkunYkdV2.jpg,17.369,https://www.youtube.com/watch?v=MEL7AFepZTI,"Les Fleurs sauvages Sarah Lambert Sigourney Weaver, Alycia Debnam-Carey, Asher Keddie, Leah Purcell, Frankie Adams, Alexander England, Charlie Vickers, Tilda Cobham-Hervey, Sebastián Zurita, Alyla Browne Après avoir perdu ses parents dans un mystérieux incendie, Alice Hart, neuf ans, est élevée par sa grand-mère June dans une ferme florale où elle apprend que des secrets recèlent d'autres secrets. Mais des années plus tard, une ancienne trahison est révélée, obligeant Alice à affronter son passé. Drame, Mystère Australie","le fleur sauvage Sarah Lambert Sigourney Weaver , Alycia Debnam - Carey , Asher Keddie , Leah Purcell , Frankie Adams , Alexander England , Charlie Vickers , Tilda Cobham - Hervey , Sebastián Zurita , Alyla Browne après avoir perdre son parent dans un mystérieux incendie , alice Hart , neuf an , être élevé par son grand-mère june dans un ferme floral où lui apprendre que un secret receler de autre secret . mais un année plus tard , un ancien trahison être révéler , obliger alic à affronter son passé . drame , Mystère Australie"
1178,Hatfields & McCoys,2012,2012,False,Ted Mann,"Kevin Costner, Bill Paxton, Matt Barr, Tom Berenger, Powers Boothe, Andrew Howard, Jena Malone, Sarah Parish, Lindsay Pulsipher, Ronan Vibert, Joe Absolom, Noel Fisher, Boyd Holbrook, Tom McKay, Sam Reid, Mare Winningham, Greg Patmore, John Bell, Katie Griffiths, Jack Laskey, Michael Jibson, Lloyd Hutchinson, Ben Cartwright, Jonathan Fredrick, Rebecca Calder, Tyler Jackson, Chad Hugghins, Max Deacon, Nick Dunning, Joy McBrinn, Adam Jones, Darrell Fetty, Jon Bloch, Michael Woods, Levi Bowling, Jilon VanOver, Damian O'Hare, Andy Gathergood, Christopher Hatherall, Noah Taylor, Alixandra von Renner, Serbanescu Florin, Constantin Viscreanu, Ionut Alexandru, James Carroll Jordan, Rob Moran, David Kennedy, Michael Mears, Leslie Greif, Alex Purje, Adina Rapiteanu, Maria Popa, Michael Greco","Elle s'inspire de faits réels qui opposèrent deux célèbres familles américaines, entre 1863 et 1891. Les Hatfield, vivant en Virginie-Occidentale, dirigés par William Hatfield, et les McCoy, habitant dans le Kentucky, menés par Randolph McCoy.","Western, Drame",États-Unis,100,7.828849056603774,1,3,7.9,29968,https://image.tmdb.org/t/p/original/20sdSd2UxKb6286zA87aufliu9M.jpg,20.335,https://www.youtube.com/watch?v=nQZegsn2GL0,"Hatfields & McCoys Ted Mann Kevin Costner, Bill Paxton, Matt Barr, Tom Berenger, Powers Boothe, Andrew Howard, Jena Malone, Sarah Parish, Lindsay Pulsipher, Ronan Vibert, Joe Absolom, Noel Fisher, Boyd Holbrook, Tom McKay, Sam Reid, Mare Winningham, Greg Patmore, John Bell, Katie Griffiths, Jack Laskey, Michael Jibson, Lloyd Hutchinson, Ben Cartwright, Jonathan Fredrick, Rebecca Calder, Tyler Jackson, Chad Hugghins, Max Deacon, Nick Dunning, Joy McBrinn, Adam Jones, Darrell Fetty, Jon Bloch, Michael Woods, Levi Bowling, Jilon VanOver, Damian O'Hare, Andy Gathergood, Christopher Hatherall, Noah Taylor, Alixandra von Renner, Serbanescu Florin, Constantin Viscreanu, Ionut Alexandru, James Carroll Jordan, Rob Moran, David Kennedy, Michael Mears, Leslie Greif, Alex Purje, Adina Rapiteanu, Maria Popa, Michael Greco Elle s'inspire de faits réels qui opposèrent deux célèbres familles américaines, entre 1863 et 1891. Les Hatfield, vivant en Virginie-Occidentale, dirigés par William Hatfield, et les McCoy, habitant dans le Kentucky, menés par Randolph McCoy. Western, Drame États-Unis","Hatfields et McCoys Ted Mann Kevin Costner , Bill Paxton , Matt Barr , Tom Berenger , power Boothe , Andrew Howard , Jena Malone , Sarah Parish , Lindsay Pulsipher , Ronan Vibert , joe Absolom , Noel Fisher , Boyd Holbrook , Tom McKay , Sam Reid , Mare Winningham , Greg Patmore , John Bell , Katie Griffiths , Jack Laskey , michael Jibson , Lloyd Hutchinson , Ben Cartwright , Jonathan Fredrick , Rebecca Calder , Tyler Jackson , Chad Hugghins , Max Deacon , Nick Dunning , joy McBrinn , Adam Jones , Darrell Fetty , Jon Bloch , michael Woods , Levi Bowling , Jilon VanOver , Damian O' Hare , Andy Gathergood , Christopher Hatherall , Noah Taylor , Alixandra von Renner , Serbanescu Florin , Constantin Viscreanu , Ionut Alexandru , James Carroll Jordan , Rob Moran , David Kennedy , michael Mears , Leslie Greif , Alex Purje , Adina Rapiteanu , Maria Popa , Michael Greco lui se inspirer de fait réel qui opposer deux célèbre famille américain , entrer 1863 et 1891 . le Hatfield , vivre en Virginie - Occidentale , diriger par William Hatfield , et le mccoy , habiter dans le kentucky , mener par Randolph McCoy . Western , Drame États-Unis"
1179,Kung Fu Panda : Les Pattes du Destin,2018,2019,True,"Leo Birenberg, Owen Elliott",,"Après avoir accompli de nombreuses missions en tant que Guerrier Dragon, l'heure est venue pour Po de transmettre son savoir à un groupe de jeunes pandas turbulents dotés d'une énergie impressionnante.","Animation, Kids, Familial, Action & Adventure, Comédie",États-Unis,"23, 24",0.0,2,26,7.2,1668,https://image.tmdb.org/t/p/original/yqfUeQw4m9WzjYVNQsjfBXlWgqn.jpg,33.33,https://www.youtube.com/watch?v=WD0WmYwlcDI,"Kung Fu Panda : Les Pattes du Destin Leo Birenberg, Owen Elliott  Après avoir accompli de nombreuses missions en tant que Guerrier Dragon, l'heure est venue pour Po de transmettre son savoir à un groupe de jeunes pandas turbulents dotés d'une énergie impressionnante. Animation, Kids, Familial, Action & Adventure, Comédie États-Unis","Kung fu Panda : le patte de Destin Leo Birenberg , Owen Elliott   après avoir accomplir de nombreux mission en tant que Guerrier Dragon , le heure être venir pour po de transmettre son savoir à un groupe de jeune panda turbulent doter de un énergie impressionnant . animation , Kids , Familial , action et adventure , comédie États-Unis"
1180,American Patriot,2015,2018,False,Steven Conrad,"Michael Dorman, Terry O'Quinn, Kurtwood Smith, Michael Chernus, Kathleen Munroe, Chris Conrad","Pour empêcher l'Iran de passer au nucléaire, l'agent de renseignement John Tavner doit se passer de tout filet de sécurité et endosser le rôle d'""agent illégal"" : celle d'un employé moyen dans une usine de tuyauterie industrielle du Midwest.","Comédie, Drame",États-Unis,"50, 57",13.976166666666666,2,18,8.2,18925,https://image.tmdb.org/t/p/original/xq3xeWFfjb8UeNy1y9JMUhL6Ptq.jpg,21.825,https://www.youtube.com/watch?v=ylZIL_LQJ1c,"American Patriot Steven Conrad Michael Dorman, Terry O'Quinn, Kurtwood Smith, Michael Chernus, Kathleen Munroe, Chris Conrad Pour empêcher l'Iran de passer au nucléaire, l'agent de renseignement John Tavner doit se passer de tout filet de sécurité et endosser le rôle d'""agent illégal"" : celle d'un employé moyen dans une usine de tuyauterie industrielle du Midwest. Comédie, Drame États-Unis","American Patriot Steven Conrad michael Dorman , Terry O' Quinn , Kurtwood Smith , michael Chernus , Kathleen Munroe , Chris Conrad pour empêcher le Iran de passer au nucléaire , le agent de renseignement John Tavner devoir se passer de tout filet de sécurité et endosser le rôle d'""agent illégal "" : celui de un employé moyen dans un usine de tuyauterie industriel de Midwest . comédie , Drame États-Unis"
1181,SWAT Kats: The Radical Squadron,1993,1995,False,"Christian Tremblay, Yvon Tremblay","Charlie Adler, Barry Gordon, Gary Owens, Tress MacNeille, Candi Milo, Jim Cummings, Lori Alan",,"Animation, Action & Adventure, Familial, Kids",États-Unis,30,8.245000000000001,2,26,8.4,4904,https://image.tmdb.org/t/p/original/uYQuJVMhxedaeqgzCJbuE21N2Mq.jpg,25.063,https://www.youtube.com/watch?v=KdyJoJz4iI0,"SWAT Kats: The Radical Squadron Christian Tremblay, Yvon Tremblay Charlie Adler, Barry Gordon, Gary Owens, Tress MacNeille, Candi Milo, Jim Cummings, Lori Alan  Animation, Action & Adventure, Familial, Kids États-Unis","SWAT Kats : The Radical Squadron Christian Tremblay , Yvon Tremblay Charlie Adler , Barry Gordon , Gary Owens , Tress MacNeille , Candi Milo , Jim Cummings , Lori Alan   animation , action et adventure , Familial , kid États-Unis"
1182,Grand Army,2020,2020,False,Katie Cappiello,"Odessa A'zion, Odley Jean, Amir Bageria, Maliq Johnson, Amalia Yoo, Alphonso Jones II, Brittany Adebumola, Crystal Nelson","Cinq élèves du plus grand lycée public de Brooklyn doivent composer avec un monde chaotique comme ils luttent pour réussir, survivre, se libérer et aller de l'avant.",Drame,États-Unis,53,3.5405,1,9,7.5,9357,https://image.tmdb.org/t/p/original/muCLCLA9RiYsVhk7pjzcbShsUYq.jpg,17.323,https://www.youtube.com/watch?v=1KAED86C4O0,"Grand Army Katie Cappiello Odessa A'zion, Odley Jean, Amir Bageria, Maliq Johnson, Amalia Yoo, Alphonso Jones II, Brittany Adebumola, Crystal Nelson Cinq élèves du plus grand lycée public de Brooklyn doivent composer avec un monde chaotique comme ils luttent pour réussir, survivre, se libérer et aller de l'avant. Drame États-Unis","grand Army Katie Cappiello Odessa a' zion , Odley Jean , Amir Bageria , Maliq Johnson , Amalia Yoo , Alphonso Jones ii , Brittany Adebumola , Crystal Nelson Cinq élève de plus grand lycée public de Brooklyn devoir composer avec un monde chaotique comme il lutter pour réussir , survivre , se libérer et aller de le avant . drame États-Unis"
